model_size,question_type,design,criteria,material,r2
4.0,few-shot,spacecraft component,lightweight,thermoplastic,0.9409861524524396
4.0,few-shot,spacecraft component,lightweight,elastomer,0.9172727810300988
4.0,few-shot,spacecraft component,lightweight,thermoset,0.9738092337678158
4.0,few-shot,spacecraft component,lightweight,composite,0.9668886325503356
4.0,few-shot,spacecraft component,heat resistant,steel,0.9866304347826087
4.0,few-shot,spacecraft component,heat resistant,aluminum,0.946237933900147
4.0,few-shot,spacecraft component,heat resistant,titanium,0.9788663967611336
4.0,few-shot,spacecraft component,heat resistant,glass,0.9630250303073522
4.0,few-shot,spacecraft component,heat resistant,wood,0.986666244378286
4.0,few-shot,spacecraft component,heat resistant,thermoplastic,0.9864740353075591
4.0,few-shot,spacecraft component,heat resistant,elastomer,0.9829790986859511
4.0,few-shot,spacecraft component,heat resistant,thermoset,0.9747524752475247
4.0,few-shot,spacecraft component,heat resistant,composite,0.9834556536882697
4.0,few-shot,spacecraft component,corrosion resistant,steel,0.9652510629682122
4.0,few-shot,spacecraft component,corrosion resistant,aluminum,0.9717832142599409
4.0,few-shot,spacecraft component,corrosion resistant,titanium,0.972744151503899
4.0,few-shot,spacecraft component,corrosion resistant,glass,0.9311711711711712
4.0,few-shot,spacecraft component,corrosion resistant,wood,0.9781609195402299
4.0,few-shot,spacecraft component,corrosion resistant,thermoplastic,0.955387692793599
4.0,few-shot,spacecraft component,corrosion resistant,elastomer,0.9753265602322206
4.0,few-shot,spacecraft component,corrosion resistant,thermoset,0.9716976099018353
4.0,few-shot,spacecraft component,corrosion resistant,composite,0.9693336407655061
4.0,few-shot,spacecraft component,high strength,steel,0.9686731297930835
4.0,few-shot,spacecraft component,high strength,aluminum,0.9853626445918535
4.0,few-shot,spacecraft component,high strength,titanium,0.9832472475193693
4.0,few-shot,spacecraft component,high strength,glass,0.9849415377347348
4.0,few-shot,spacecraft component,high strength,wood,0.9735265400319546
4.0,few-shot,spacecraft component,high strength,thermoplastic,0.9856208879877519
4.0,few-shot,spacecraft component,high strength,elastomer,0.9745558432282831
4.0,few-shot,spacecraft component,high strength,thermoset,0.9828339716152287
4.0,few-shot,spacecraft component,high strength,composite,0.9813464067918212
4.0,few-shot,underwater component,lightweight,steel,0.9646933899654898
4.0,few-shot,underwater component,lightweight,aluminum,0.9812064066132782
4.0,few-shot,underwater component,lightweight,titanium,0.986136285700289
4.0,few-shot,underwater component,lightweight,glass,0.9735832606800349
4.0,few-shot,underwater component,lightweight,wood,0.9327473056776446
4.0,few-shot,underwater component,lightweight,thermoplastic,0.9129750665698378
4.0,few-shot,underwater component,lightweight,elastomer,0.8657632495431192
4.0,few-shot,underwater component,lightweight,thermoset,0.9616942820407074
4.0,few-shot,underwater component,lightweight,composite,0.981755577341527
4.0,few-shot,underwater component,heat resistant,steel,0.9769572711603012
4.0,few-shot,underwater component,heat resistant,aluminum,0.9837258622614131
4.0,few-shot,underwater component,heat resistant,titanium,0.9713257740950719
4.0,few-shot,underwater component,heat resistant,glass,0.9853176989376629
4.0,few-shot,underwater component,heat resistant,wood,0.9868404870249662
4.0,few-shot,underwater component,heat resistant,thermoplastic,0.9859849624060151
4.0,few-shot,underwater component,heat resistant,elastomer,0.9520232123979396
4.0,few-shot,underwater component,heat resistant,thermoset,0.9618266143417766
4.0,few-shot,underwater component,heat resistant,composite,0.9866686601380479
4.0,few-shot,underwater component,corrosion resistant,steel,0.9609428993032856
4.0,few-shot,underwater component,corrosion resistant,aluminum,0.986661539570766
4.0,few-shot,underwater component,corrosion resistant,titanium,0.978649896083565
4.0,few-shot,underwater component,corrosion resistant,glass,0.9424332530954516
4.0,few-shot,underwater component,corrosion resistant,wood,0.9769220010256888
4.0,few-shot,underwater component,corrosion resistant,thermoplastic,0.9561635285550817
4.0,few-shot,underwater component,corrosion resistant,elastomer,0.8864243643154719
4.0,few-shot,underwater component,corrosion resistant,thermoset,0.9343013698630137
4.0,few-shot,underwater component,corrosion resistant,composite,0.9761348808460958
4.0,few-shot,underwater component,high strength,steel,0.9441833137485312
4.0,few-shot,underwater component,high strength,aluminum,0.955496855345912
4.0,few-shot,underwater component,high strength,titanium,0.9838164402429099
4.0,few-shot,underwater component,high strength,glass,0.9856931425752343
4.0,few-shot,underwater component,high strength,wood,0.9748683710579167
4.0,few-shot,underwater component,high strength,thermoplastic,0.9636160214813158
4.0,few-shot,underwater component,high strength,elastomer,0.9788883491215287
4.0,few-shot,underwater component,high strength,thermoset,0.9803812305445602
4.0,few-shot,underwater component,high strength,composite,0.9840457555689344
4.0,few-shot,safety helmet,lightweight,steel,0.957314751351763
4.0,few-shot,safety helmet,lightweight,aluminum,0.9761652542372882
4.0,few-shot,safety helmet,lightweight,titanium,0.9817549339769984
4.0,few-shot,safety helmet,lightweight,glass,0.9701195219123506
4.0,few-shot,safety helmet,lightweight,wood,0.8079534432589719
4.0,few-shot,safety helmet,lightweight,thermoplastic,0.9157932381502573
4.0,few-shot,safety helmet,lightweight,elastomer,0.9183286217712892
4.0,few-shot,safety helmet,lightweight,thermoset,0.9760299230850279
4.0,few-shot,safety helmet,lightweight,composite,0.9764338647032192
4.0,few-shot,safety helmet,heat resistant,steel,0.9601179789689664
4.0,few-shot,safety helmet,heat resistant,aluminum,0.9859110337185373
4.0,few-shot,safety helmet,heat resistant,titanium,0.9659818181818182
4.0,few-shot,safety helmet,heat resistant,glass,0.9803420310296191
4.0,few-shot,safety helmet,heat resistant,wood,0.9850726014384584
4.0,few-shot,safety helmet,heat resistant,thermoplastic,0.9837042354630294
4.0,few-shot,safety helmet,heat resistant,elastomer,0.9475547631176771
4.0,few-shot,safety helmet,heat resistant,thermoset,0.9655217619297326
4.0,few-shot,safety helmet,heat resistant,composite,0.9807944972563567
4.0,few-shot,safety helmet,corrosion resistant,steel,0.9813323322640093
4.0,few-shot,safety helmet,corrosion resistant,aluminum,0.9542582764720748
4.0,few-shot,safety helmet,corrosion resistant,titanium,0.966789899116486
4.0,few-shot,safety helmet,corrosion resistant,glass,0.9031278202108692
4.0,few-shot,safety helmet,corrosion resistant,wood,0.9715101047904192
4.0,few-shot,safety helmet,corrosion resistant,thermoplastic,0.9510982554460815
4.0,few-shot,safety helmet,corrosion resistant,elastomer,0.9823872275722251
4.0,few-shot,safety helmet,corrosion resistant,thermoset,0.9793932316375934
4.0,few-shot,safety helmet,corrosion resistant,composite,0.9774967095759366
4.0,few-shot,safety helmet,high strength,steel,0.9621747121988972
4.0,few-shot,safety helmet,high strength,aluminum,0.9850084199285333
4.0,few-shot,safety helmet,high strength,titanium,0.9767696650077992
4.0,few-shot,safety helmet,high strength,glass,0.9840695884522669
4.0,few-shot,safety helmet,high strength,wood,0.9675807931491487
4.0,few-shot,safety helmet,high strength,thermoplastic,0.9824589845016536
4.0,few-shot,safety helmet,high strength,elastomer,0.9857852679028788
4.0,few-shot,safety helmet,high strength,thermoset,0.978528773072747
4.0,few-shot,safety helmet,high strength,composite,0.984440734557596
4.0,parallel,kitchen utensil grip,lightweight,steel,0.9735590832473773
4.0,parallel,kitchen utensil grip,lightweight,aluminum,0.9659269863994273
4.0,parallel,kitchen utensil grip,lightweight,titanium,0.9769748248838338
4.0,parallel,kitchen utensil grip,lightweight,glass,0.9826676714393369
4.0,parallel,kitchen utensil grip,lightweight,wood,0.9868402333191065
4.0,parallel,kitchen utensil grip,lightweight,thermoplastic,0.9748308129334113
4.0,parallel,kitchen utensil grip,lightweight,elastomer,0.9226810755178181
4.0,parallel,kitchen utensil grip,lightweight,thermoset,0.9741369082927986
4.0,parallel,kitchen utensil grip,lightweight,composite,0.9797679262124368
4.0,parallel,kitchen utensil grip,heat resistant,steel,0.926951753034691
4.0,parallel,kitchen utensil grip,heat resistant,aluminum,0.9839265726438325
4.0,parallel,kitchen utensil grip,heat resistant,titanium,0.9663100348806011
4.0,parallel,kitchen utensil grip,heat resistant,glass,0.9197487787857641
4.0,parallel,kitchen utensil grip,heat resistant,wood,0.962884670108541
4.0,parallel,kitchen utensil grip,heat resistant,thermoplastic,0.9861279870392872
4.0,parallel,kitchen utensil grip,heat resistant,elastomer,0.9731204527081649
4.0,parallel,kitchen utensil grip,heat resistant,thermoset,0.9817042224928948
4.0,parallel,kitchen utensil grip,heat resistant,composite,0.9840716533526991
4.0,parallel,kitchen utensil grip,corrosion resistant,steel,0.9834335814048323
4.0,parallel,kitchen utensil grip,corrosion resistant,aluminum,0.9848122074116428
4.0,parallel,kitchen utensil grip,corrosion resistant,titanium,0.9596555121048389
4.0,parallel,kitchen utensil grip,corrosion resistant,glass,0.9424010418722129
4.0,parallel,kitchen utensil grip,corrosion resistant,wood,0.9455934377794192
4.0,parallel,kitchen utensil grip,corrosion resistant,thermoplastic,0.9857832508284581
4.0,parallel,kitchen utensil grip,corrosion resistant,elastomer,0.9788735834310277
4.0,parallel,kitchen utensil grip,corrosion resistant,thermoset,0.9862348979996038
4.0,parallel,kitchen utensil grip,corrosion resistant,composite,0.9828121472115602
4.0,parallel,kitchen utensil grip,high strength,steel,0.9346069957185557
4.0,parallel,kitchen utensil grip,high strength,aluminum,0.9838009236920108
4.0,parallel,kitchen utensil grip,high strength,titanium,0.9698643561930641
4.0,parallel,kitchen utensil grip,high strength,glass,0.9716405249413682
4.0,parallel,kitchen utensil grip,high strength,wood,0.9594669408415059
4.0,parallel,kitchen utensil grip,high strength,thermoplastic,0.9670399629597477
4.0,parallel,kitchen utensil grip,high strength,elastomer,0.9601129846785929
4.0,parallel,kitchen utensil grip,high strength,thermoset,0.9825372485295127
4.0,parallel,kitchen utensil grip,high strength,composite,0.986092129592411
4.0,parallel,spacecraft component,lightweight,steel,0.9510450385645206
4.0,parallel,spacecraft component,lightweight,aluminum,0.9836176703197379
4.0,parallel,spacecraft component,lightweight,titanium,0.9678972022863037
4.0,parallel,spacecraft component,lightweight,glass,0.9794902729603379
4.0,parallel,spacecraft component,lightweight,wood,0.9602344077019673
4.0,parallel,spacecraft component,lightweight,thermoplastic,0.9855053707777922
4.0,parallel,spacecraft component,lightweight,elastomer,0.9857489208207676
4.0,parallel,spacecraft component,lightweight,thermoset,0.9850468997441832
4.0,parallel,spacecraft component,lightweight,composite,0.9668886325503356
4.0,parallel,spacecraft component,heat resistant,steel,0.9699184782608695
4.0,parallel,spacecraft component,heat resistant,aluminum,0.9635300134245349
4.0,parallel,spacecraft component,heat resistant,titanium,0.9788663967611336
4.0,parallel,spacecraft component,heat resistant,glass,0.9205234258004706
4.0,parallel,spacecraft component,heat resistant,wood,0.9770380692975232
4.0,parallel,spacecraft component,heat resistant,thermoplastic,0.977131168687576
4.0,parallel,spacecraft component,heat resistant,elastomer,0.986264220830761
4.0,parallel,spacecraft component,heat resistant,thermoset,0.9747524752475247
4.0,parallel,spacecraft component,heat resistant,composite,0.9834556536882697
4.0,parallel,spacecraft component,corrosion resistant,steel,0.9753998785179187
4.0,parallel,spacecraft component,corrosion resistant,aluminum,0.9809843400447428
4.0,parallel,spacecraft component,corrosion resistant,titanium,0.9816190122539918
4.0,parallel,spacecraft component,corrosion resistant,glass,0.9311711711711712
4.0,parallel,spacecraft component,corrosion resistant,wood,0.9781609195402299
4.0,parallel,spacecraft component,corrosion resistant,thermoplastic,0.9777070063694268
4.0,parallel,spacecraft component,corrosion resistant,elastomer,0.9831881954523464
4.0,parallel,spacecraft component,corrosion resistant,thermoset,0.9597737942808365
4.0,parallel,spacecraft component,corrosion resistant,composite,0.9832603181922989
4.0,parallel,spacecraft component,high strength,steel,0.9194038489364781
4.0,parallel,spacecraft component,high strength,aluminum,0.9853626445918535
4.0,parallel,spacecraft component,high strength,titanium,0.9832472475193693
4.0,parallel,spacecraft component,high strength,glass,0.9849415377347348
4.0,parallel,spacecraft component,high strength,wood,0.9735265400319546
4.0,parallel,spacecraft component,high strength,thermoplastic,0.9755244755244755
4.0,parallel,spacecraft component,high strength,elastomer,0.9505401303455049
4.0,parallel,spacecraft component,high strength,thermoset,0.9823608920928137
4.0,parallel,spacecraft component,high strength,composite,0.9725875881860576
4.0,parallel,underwater component,lightweight,steel,0.9646933899654898
4.0,parallel,underwater component,lightweight,aluminum,0.9812064066132782
4.0,parallel,underwater component,lightweight,titanium,0.986136285700289
4.0,parallel,underwater component,lightweight,glass,0.9864864864864865
4.0,parallel,underwater component,lightweight,wood,0.9852489614064663
4.0,parallel,underwater component,lightweight,thermoplastic,0.9553376906318083
4.0,parallel,underwater component,lightweight,elastomer,0.9653460225509465
4.0,parallel,underwater component,lightweight,thermoset,0.9732417942310958
4.0,parallel,underwater component,lightweight,composite,0.9741995648119366
4.0,parallel,underwater component,heat resistant,steel,0.9535516647010795
4.0,parallel,underwater component,heat resistant,aluminum,0.9837258622614131
4.0,parallel,underwater component,heat resistant,titanium,0.9713257740950719
4.0,parallel,underwater component,heat resistant,glass,0.9868210062136701
4.0,parallel,underwater component,heat resistant,wood,0.9777395154347559
4.0,parallel,underwater component,heat resistant,thermoplastic,0.9791278195488722
4.0,parallel,underwater component,heat resistant,elastomer,0.983063046852156
4.0,parallel,underwater component,heat resistant,thermoset,0.9810916874777025
4.0,parallel,underwater component,heat resistant,composite,0.9866686601380479
4.0,parallel,underwater component,corrosion resistant,steel,0.9718512430655435
4.0,parallel,underwater component,corrosion resistant,aluminum,0.986661539570766
4.0,parallel,underwater component,corrosion resistant,titanium,0.978649896083565
4.0,parallel,underwater component,corrosion resistant,glass,0.9424332530954516
